_id,url,title,publihser,doc_id,authors,keywords,abstract
601f20025ca6b540dc38a0e4,https://www.mendeley.com/catalogue/e20ea567-dd61-3a51-bcf7-3da88fa18085,"Global supply chains and social requirements: Case studies of labour condition auditing in the People's Republic of China",Business Strategy and the Environment (2008) 17(7) 431-443,10.1002/bse.634,"[""Kortelainen K"",""""]","[""Case study"",""High technology"",""Labour condition auditing"",""People's Republic of China"",""Social auditing"",""Suppliers"",""Supply chain""]","The purpose of this paper is to (1) discuss the usability of labour condition auditing as a tool, (2) identify main differences between quality and environmental auditing and labour condition auditing and (3) define typical improvement areas in a high technology supply chain in the People's Republic of China (hereafter 'China'). The increased interest in labour conditions of global supply chains has driven companies to integrate corporate social responsibility (CSR) into supply chain management (SCM) practices. Companies face legal requirements as well as voluntary social requirements. This paper focuses on the empirical part of labour condition auditing at selected factories during 2003 and 2004. Findings from these audits include non-conformances in health and safety, remuneration, working hours and disciplinary practices. Based on the experiences of the case studies, labour condition auditing is seen as a beneficial tool for inducing continuous improvement in supply chain management, but it requires a new set of skills from the auditors. Copyright © 2008 John Wiley & Sons, Ltd and ERP Environment."
601f20375ca6b540dc38a0e5,https://www.mendeley.com/catalogue/bdbf6e5e-c2a5-3d51-b397-b6ce8c1eddeb,Managing New Technology Risk in the Supply Chain,Intel Technology Journal (2007) 11(02),10.1535/itj.1102.01,"[""Golda J"",""""]",[],"How do we decide to make strategic bets on multiple, sometimes competing technologies across a portfolio of technology options to maximize our potential for success? Ideally, we can minimize risk by investing in technologies that enable multiple competing technology options; however, not all critical capabilities fall into this category. Investment high-risk, high-reward, long lead-time developments will likely also be high cost. In some cases, in orthogonal options must be judicious, as these larger investments may enable the desired option or a competing option. As long as at least one technology option is available when needed, the investment is ultimately successful. Finally, there may be unique capabilities that may be under-funded, where a nominal investment can enable a technical linchpin. In this paper, we examine a method to make these strategic bets in the lithography supply chain. We start by looking at a system to assess technical and business risk for all components of the supply chain as they evolve over time. We discuss a methodology for identifying fellow travelers, including consortia, to create programs establish a foundation of to discuss the contractual and competitive aspects of creating investment and joint development programs, with common technologies. We the ultimate goal of improving our probability of success in delivering the right technology at the right time in high volume."
601f205c5ca6b540dc38a0e6,https://www.mendeley.com/catalogue/12377a82-4e5d-37dd-87c5-6add750c1177,Designing a blockchain enabled supply chain,IFAC-PapersOnLine (2019) 52(13) 6-11,10.1016/j.ifacol.2019.11.082,"[""Wang Y"",""""]","[""Blockchain"",""Business model"",""Design science"",""Sensemaking"",""Supply chain""]","The paper reports a case study of a consortium in the UK's construction sector trying to pilot a smart contract initiative. At the pre-pilot stage, we use the theory of sensemaking to understand how supply chain actors contextualise the potential impact of blockchain on their businesses, diagnose a new technology's symptoms and then develop assumptions, expectations and knowledge of the new technology, which then shape their subsequent actions during the pilot. During the pilot, we use the design science approach in combination with theoretical lens of business model to actively shape the deployment of blockchain. Design science enables us a deep engagement with the field problem and practitioners while the business model allows us a generic design of blockchain deployment while test this generic approach in a given context, i.e. the smart contract pilot. This research offers valuable insights on how the consortium members design a blockchain enabled supply chain and various issues they have encountered."
601f20915ca6b540dc38a0e7,https://www.mendeley.com/catalogue/37f397f9-02f4-36ee-b586-bb9cef6953a2,Information technology portfolio in supply chain management using factor analysis,Management Science Letters (2013) 2747-2758,10.5267/j.msl.2013.10.003,"[""Jaafarnejad A"",""Rafierad D"",""Gardeshi M"",""""]",[],"The adoption of information technology (IT) along with supply chain management (SCM) has become increasingly a necessity among most businesses. This enhances supply chain (SC) performance and helps companies achieve the organizational competitiveness. IT systems capture and analyze information and enable management to make decisions by considering a global scope across the entire SC. This paper reviews the existing literature on IT in SCM and considers pertinent criteria. Using principal component analysis (PCA) of factor analysis (FA), a number of related criteria are divided into smaller groups. Finally, SC managers can develop an IT portfolio in SCM using mean values of few extracted components on the relevance – emergency matrix. A numerical example is provided to explain details of the proposed method."
601f20b85ca6b540dc38a0e8,https://www.mendeley.com/catalogue/f0bde01a-1c8a-367f-bacb-56344f887f7f,Stein-rule combination forecasting on RFID based supply chain,Asia-Pacific Journal of Operational Research (2018) 35(2),10.1142/S0217595918400018,"[""Wang W"",""Xu Q"",""Fan D"",""""]","[""RFID based supply chain"",""Stein-rule combination-forecasting"",""forecasting precision"",""supply chain coordination""]","Radio frequency identification technology has been applied in many fields, especially in logistics operations and supply chain management. Supply chain coordination among partners, which is the core part of supply chain management, can be more practical and effective through sharing real-time product data along the supply chain tracked by RFID technology. This paper focused on the study of the supply chain collaborative forecasting process by sharing RFID real-time data. The collaborative forecasting process among supply chain partners based on the sharing RFID product data is discussed for product demand decision in the paper at first. Then, a Stein-rule combination-forecasting model is proposed to integrate the forecasting knowledge and coordinate forecasting process between the retailers and manufactures shared the RFID data in the supply chain. Moreover, in order to enhance collaborative forecasting precision an error correction combination-forecasting model is discussed. Finally, the outcomes of mathematics simulation verify that the forecast combinations with Stein-rule estimation rules and error correction algorithms are effective to improve forecast precision and coordinate RFID-based supply chain."
601f20fb5ca6b540dc38a0e9,https://www.mendeley.com/catalogue/7e6d681d-3a05-39ee-99eb-7b795b0f3e73,Convergence of Internet of Things and Blockchain Technology in Managing Supply Chain,Journal of Ubiquitous Systems & Pervasive Networks (2021) 14(2) 11-19,10.5383/juspn.14.02.002,"[""Pal K"",""Yasar A"",""""]",[],false
601f21215ca6b540dc38a0ea,https://www.mendeley.com/catalogue/f96de6bf-1f23-3a38-9749-3339da0e8d9a,Investigating postadoption utilization: An examination into the role of interorganizational and technology trust,IEEE Transactions on Engineering Management (2007) 54(3) 468-483,10.1109/TEM.2007.900792,"[""Lippert S"",""""]","[""Organizational trust and technology trust"",""Postadoption behavior"",""Structural equation modeling"",""Supply chains"",""Technology acceptance model (TAM)"",""Technology adoption"",""Utilization""]","Grounded in the technology acceptance model (TAM), this study examines the influence of technology trust and interorganizational trust on postadoption utilization. This study extends the innovation diffusion literature by drawing upon past diffusion research and considering trust-based determinants in facilitating technology usage. Field interviews were conducted to develop an understanding of the user population and the unique challenges the individuals experienced while working with the new system. The results of the interviews enabled the author to identify which variables to investigate further through the use of a survey data collection protocol. In the present study, 273 first-tier supply chain members of the second-largest U.S. automotive service-parts logistics operation, who were recently introduced to a new supply chain management technology, were surveyed. Using a structural equation model, nine hypotheses were tested. As hypothesized, an individual's technology trust and interorganizational trust have an effect on perceived ease of use and perceived usefulness, which further influence postadoption technology utilization behavior. The results suggest that even in supply chains where usage is mandated, the presence of technology and interorganizational trust can increase individual utilization of new technologies. Implications of this study along with suggestions for future research are provided. © 2007 IEEE."
601f21485ca6b540dc38a0eb,https://www.mendeley.com/catalogue/cf253f33-1d79-3bde-ba48-4dcd054c8707,Robust design of a sustainable and resilient bioethanol supply chain under operational and disruption risks,Clean Technologies and Environmental Policy (2020) 22(1) 119-151,10.1007/s10098-019-01773-2,"[""Mousavi Ahranjani P"",""Ghaderi S"",""Azadeh A"",""et al.See more""]","[""Bioethanol supply chain"",""Disruption"",""Lignocellulosic biomass"",""Resiliency"",""Robust possibilistic programming"",""Stochastic programming""]","Abstract: In this work, we propose a mixed-integer linear programming model to address the design and planning of a multi-feedstock lignocellulosic bioethanol supply chain network. In order to provide resiliency against existing epistemic uncertainties and disruption risks in the supply chain, a hybrid robust stochastic-possibilistic programming approach is employed. The proposed model minimizes total expected cost of the supply chain over non-disruption and disruption scenarios while limiting greenhouse gas emissions for sustainability considerations. The model determines the optimal supply chain strategic and tactical decision variables such as location, capacity and technology of biorefineries, transportation modes, shipments, inventory levels and production and import amounts. The performance of the model is evaluated through a real case study developed in Iran. Comparing the proposed resilient model with its non-resilient counterpart reveals that the proposed model is superior both in cost and GHG emissions reductions. Graphic abstract: [Figure not available: see fulltext.]."
601f216f5ca6b540dc38a0ec,https://www.mendeley.com/catalogue/366837fe-21d1-30a7-8fde-b7ff57a9933c,Supply chain optimization at an academic medical center,American Journal of Health-System Pharmacy (2017) 74(15) 1184-1190,10.2146/ajhp160774,"[""Labuhn J"",""Almeter P"",""McLaughlin C"",""et al.See more""]","[""Administration"",""Hospital inventory"",""Hospital pharmacy services"",""Pharmacy"",""Pharmacy distribution"",""Pharmacy technology""]","Purpose. A successful supply chain optimization project that leveraged technology, engineering principles, and a technician workflow redesign in the setting of a growing health system is described. Summary. With continued rises in medication costs, medication inventory management is increasingly important. Proper management of central pharmacy inventory and floor-stock inventory in automated dispensing cabinets (ADCs) can be challenging. In an effort to improve control of inventory costs in the central pharmacy of a large academic medical center, the pharmacy department implemented a supply chain optimization project in collaboration with the medical center's inhouse team of experts on process improvement and industrial engineering. The project had 2 main components: (1) upgrading and reconfiguring carousel technology within an expanded central pharmacy footprint to generate accurate floor-stock inventory replenishment reports, which resulted in efficiencies within the medication-use system, and (2) implementing a technician workflow redesign and algorithm to right-size the ADC inventory, which decreased inventory stockouts (i.e., incidents of depletion of medication stock) and improved ADC user satisfaction. Conclusion. Through a multifaceted approach to inventory management, the number of stockouts per month was decreased and ADC inventory was optimized, resulting in a one-time inventory cost savings of $220,500."
601f21965ca6b540dc38a0ed,https://www.mendeley.com/catalogue/6016dde0-98ce-3c46-8e15-5f20d2c86cec,Supply chain development drivers in industry 4.0 in Ukrainian enterprises,Oeconomia Copernicana (2019) 10(2) 273-290,10.24136/oc.2019.014,"[""Krykavskyy Y"",""Pokhylchenko O"",""Hayvanovych N"",""""]","[""Digital technologies (DT)"",""Industry 4.0"",""Supply chain development drivers""]","Research background: Industry 4.0 is a response to rapid technical progress, caused by the dominant role of information technology, which covers and penetrates virtually into all the aspects of people's economic and social activities. At present, the terms ""Digital Supply Chain"", ""Supply Chain 4.0"", ""Digital logistics"", and ""Smart logistics"" are widely used in business, and in particular, in the theory and practice of supply chain management (SCM). This demonstrates the relevance of the implementation of Industry 4.0 innovations into the practical activities of manufacturing, trading, and logistics companies, interconnected by networking in the process of delivering products or services to final consumers. In turn, this causes fundamental changes in the structure of supply chains, their business processes and behaviours, making existing approaches to management obsolete. Purpose of the article: The article aims at identifying supply chain development drivers under the conditions of 'Industry 4.0'; determining the effect of DT in the cross-section of strategic and operational changes of supply chain; clarifying the readiness and capacity for DT implementation in the enterprises activity as exemplified by the enterprises operating in Ukraine in various fields of activity. Methods: Stratified proportional sampling was applied as the research method. Ukrainian enterprises of different size, involved in different supply chains, were considered as an object of research. The attitude of the Ukrainian enterprises to the DT implementation is presented, and the results are compared to the relevant research data in other countries. Findings & Value: This study will be valuable to both scientists and practitioners. Scientists will be able to understand the conceptual transformation of SC under the influence of DT. Practitioners will become aware of the following issues: current SCM trends and requirements; DT effects on the strategic and operational levels of the classical model of management; the level of readiness and ability of the Ukrainian enterprises to implement DT in their activities as compared to the enterprises in other countries."
601f21bb5ca6b540dc38a0ee,https://www.mendeley.com/catalogue/59ab1f19-1c83-36bf-9fa0-3c9de8591d95,The impact of plasma treatment as a sustainable and green technology on the supply chain management of the spinning mills,International Journal of Applied Engineering Research (2015) 10(12) 30463-30470,09739769,"[""Anand K"",""John Rajan A"",""Narayanan K"",""et al.See more""]","[""Anti bacterial effect"",""Dyeability"",""Plasma treatment"",""Wickability"",""Yarn""]","This paper discusses the application of green, sustainable technology of plasma treatment as an aid to improve the supply chain management in spinning with a number of advantages. Suitable suggestions have been given to incorporate this treatment in the processing of yarn and to take advantage of it. The advantages of plasma treatment applied to yarns in terms of better absorbency, wettability and improved dyeability have been discussed in depth."
601f221d5ca6b540dc38a0ef,https://www.mendeley.com/catalogue/670c0e04-c945-3575-80fd-3b008989bba4,Overview of Information Technology and a Theoretical Model in Supply Chain Management for Local SMEs,false,false,[],"[""Information technology (IT)"",""Small to Medium Size Enterprises (SMEs)"",""Supply chain management (SCM)""]",false
601f22425ca6b540dc38a0f0,https://www.mendeley.com/catalogue/bfa8c3a7-59a9-3568-8e12-f7d6ba9eae67,Digital economy for the supply chain as indicator of competitiveness of the cites,International Journal of Supply Chain Management (2019) 8(5) 249-252,20507399,"[""Sharifullin A"",""Safina G"",""Fedorov V"",""et al.See more""]","[""City"",""Competition"",""Digital economy"",""Quality of life"",""Risks"",""Supply chain""]","The current state of development of world urbanistic community shows that the main accents in competitive interdependence between basic subsystems of territories are transferred from nationwide - the national level on more local-regional and local: cities and city systems. One of the main technology management for supply chain is digital technology. The digital economy which key factor of production data in a digital form - digital technologies act gives great opportunities for the development of the city, acts as a factor of increase in its competitiveness. In relation to the cities of the Russian Federation, the main, most objective indicators of competitiveness are productivity (efficiency), employment, the standard of living, quality of the urban environment. Introduction of the digital economy is accompanied by a number of risks. In relation to the cities and agglomerations, it is necessary to provide actions for minimization of the risks connected with a problem of creation of the corresponding infrastructure. Digitalization potentially influences the majority of parameters of quality of the urban environment and promotes improvement of quality of life of citizens: welfare and employment, level of expenses, education level and human capital, existence of free time and nature of its use, level of environmental pollution, existence and quality of social communications, general satisfaction with life."
601f22695ca6b540dc38a0f1,https://www.mendeley.com/catalogue/f7a35ea8-6ccf-398f-8ffc-97d38b699d21,Disruptive information technology innovations and the cost of equity capital: The moderating effect of CEO incentives and institutional pressures,Information and Management (2016) 53(3) 345-354,10.1016/j.im.2015.09.009,"[""Lui A"",""Ngai E"",""Lo C"",""""]","[""Disruptive IT innovations"",""The cost of equity capital""]","Disruptive information technology (IT) innovations not only present opportunities, but also cause uncertain impacts on firm risk that affects the equity financing cost of a firm. This paper used longitudinal data from 146 U.S. listed firms that adopted radio frequency identification (RFID), a disruptive technology that enables supply chain process innovation. Results show that firms that adopted RFID significantly reduced their cost of equity capital, and the reduction was stronger for firms with greater CEO incentive-based compensation and coercive pressure. The findings help managers make strategies that maximize the benefits of disruptive IT innovations."
601f229e5ca6b540dc38a0f2,https://www.mendeley.com/catalogue/90b6e0e7-2983-34ac-8a1f-94ca91fcd8b8,Autologous CAR T-cell therapies supply chain: challenges and opportunities?,Cancer Gene Therapy (2020) 27(10-11) 799-809,10.1038/s41417-019-0157-z,"[""Papathanasiou M"",""Stamatis C"",""Lakelin M"",""et al.See more""]",[],"Chimeric antigen receptor (CAR) T cells are considered a potentially disruptive cancer therapy, showing highly promising results. Their recent success and regulatory approval (both in the USA and Europe) are likely to generate a rapidly increasing demand and a need for the design of robust and scalable manufacturing and distribution models that will ensure timely and cost-effective delivery of the therapy to the patient. However, there are challenging tasks as these therapies are accompanied by a series of constraints and particularities that need to be taken into consideration in the decision-making process. Here, we present an overview of the current state of the art in the CAR T cell market and present novel concepts that can debottleneck key elements of the current supply chain model and, we believe, help this technology achieve its long-term potential."
601f22c45ca6b540dc38a0f3,https://www.mendeley.com/catalogue/33b67fb3-a479-3451-a795-8b7e4fcf3c72,Batch-based traceability for pork: A mobile solution with 2D barcode technology,Food Control (2020) 107,10.1016/j.foodcont.2019.106770,"[""Chen T"",""Ding K"",""Hao S"",""et al.See more""]","[""2D barcode technology"",""Batch-based traceability"",""Food safety"",""Mobile solution"",""Pork supply chain""]","As an animal-derived food, pork provides Chinese consumers with important nutritional value. The frequent safety incidents related to pork-made food have led the government and public advocate that a traceability system is as an effective means of controlling food quality and safety. This paper thus introduces a mobile pork quality and safety tracing system based on 2D (two-dimensional) barcode (also known as QR code) technology. First, literature search and field observations are used to evaluate the business processes in pork supply chain and key traceability information in the system. Then, a mobile solution based on 2D barcode technology for information collection, transformation, and delivery is designed. Finally, a pilot implementation in Jilin Province's Meat and Meat Products Safety Traceability and Regulatory Digitization Project is reported. The traceability system was integrated with the government supervision system to achieve the supervision and traceability of pork from source to table. Implementation results reveal that the system can realize batch-based traceability of pork, which greatly decreases traceability system cost. Additionally, the information verification mechanism between upstream and downstream players, as well as the full participation of consumers, enterprises, and the government, significantly improve the credibility of the traced information."
601f22ea5ca6b540dc38a0f4,https://www.mendeley.com/catalogue/820f4b5b-c247-3bf1-b595-d8e0a9f5d716,Adoption of enterprise systems and radio frequency identification among service firms,Service Industries Journal (2012) 32(15) 2435-2443,10.1080/02642069.2012.677828,"[""Mostaghel R"",""Oghazi P"",""Beheshti H"",""et al.See more""]","[""information technology"",""logistics"",""supply-chain integration"",""value chain""]","A promising technology for optimizing supply-chain processes is radio frequency identification (RFID). By adding functionality to previous enterprise systems, the aim is to increase transparency of information throughout the supply chain. In this paper, we present a survey of RFID implementation in Swedish service firms. The findings show that although the great majority of firms are actively working with integrated information systems, only a very small fraction have adopted RFID. © 2012 Copyright Taylor and Francis Group, LLC."
601f23115ca6b540dc38a0f5,https://www.mendeley.com/catalogue/62264463-836c-3da0-aa21-dcafa0038d62,The impact of information technology on supply chain management: A multiple case study,Gestao e Producao (2007) 14(1) 1-12,10.1590/s0104-530x2007000100002,"[""Maçada A"",""Feldens L"",""Dos Santos A"",""""]","[""IT impact"",""Information technology"",""Supply chain management""]","Supply Chain Management (SCM) is recognized as an important area for innovation and investment in Information Technology (IT). IT investments continue being a central strategic issue for companies seeking to gain competitive advantage in a dynamic environment, even though the impact of such investments may not be fully understood. The objective of this research was to identify and analyze the impacts of IT in the process of SCM and to validate the set of selected variables found in the Information Systems (IS) literature. Research based on a multiple case study was conducted in Metal Mechanical, Petrochemical and Retail organizations. The interviews with executives highlighted the strategic importance that IT plays in the process of Supply Chain Management. The findings reveal the positive impacts of IT in the set of selected strategic variables."
601f23455ca6b540dc38a0f6,https://www.mendeley.com/catalogue/bd02ed08-c46f-3d4c-b5e6-5de6e57169e7,The Prospects of Cloud Computing in Supply Chain Management (A Theoretical Perspective),Journal of Management Research (2016) 8(4) 145,10.5296/jmr.v8i4.9998,"[""Al-jawazneh B"",""""]",[],"Today’s world organizations are searching for ways to minimize the cost and maximize the efficiency of each cycle of their supply chain, such as procurement, manufacturing, and distribution, particularly for those that handle multiple supply chains. Cloud computing technology emerges as an effective tool that, according to some researches, contributes to firms’ effectiveness and competiveness by providing the right infrastructure and business solutions for the entire supply chain via the Internet. This study aims to shed more light on the prospects of cloud computing in supply chain management. More specifically, with focus on cloud computing’s suitability and benefits by offering a thorough review and analysis to previous and current research, including all types of published materials that lead to an adequate answer for the main research problem, as follows:What are the prospects and benefits of cloud computing technology in the supply chain of business organizations?This research method relies solely on secondary data, such as research papers, reference materials, conference proceedings, and all types of reliable data that serve the purpose of this paper.The major conclusion of this study is that; Organizations that work in a more turbulent environment are the ones that feel the effect of the cloud computing technology on their supply chain performance compared to those that work in a more stable business environment. Therefore, the degree of importance of cloud computing adoption varies from one sector to another, therefore, cloud computing—if adopted properly—can improve the supply chain performance in terms of cost, quality, speed, and flexibility."
601f236b5ca6b540dc38a0f7,https://www.mendeley.com/catalogue/558b8be8-e89e-3df9-a80d-848c65f60efa,Development of a central order processing system for optimizing demand-driven textile supply chains: a real case based simulation study,Annals of Operations Research (2020) 291(1-2) 627-656,10.1007/s10479-018-3000-2,"[""Ma K"",""Thomassey S"",""Zeng X"",""""]","[""Case study"",""Demand-driven supply chain"",""Discrete-event simulation"",""Non-preemptive priority queue"",""Operations research"",""Supply chain collaboration"",""Textile supply chain""]","Nowadays, the demand of small-series production and quick response become more and more important in textile supply chains. To meet the increasing trend of customization in garment production, forecast based supply chain model is not suitable any more. Demand-driven garment supply chain is developed and employed more and more. However, there are still many defects in current model for demand-driven supply chains, e.g. long lead time, low efficiency etc. Therefore, in this study we proposed a new collaborative model with central order processing system (COPS) to optimize current demand-driven garment supply chain and improve multiple supply chain performances. Common and important supply chain collaboration strategies, including resource sharing, information sharing, joint-decision making and profit sharing, were merged into this system. Discrete-event simulation technology was utilized to experiment and evaluate the new collaborative model under different conditions based on a real case in France. Multiple key performance indicators (KPIs) were examined for the whole supply chain and also for individual companies. Based on the simulation experiment results, we found that new proposed collaborative model gain improvements in all examined KPIs. New model with COPS performed better under high workload condition than under low workload condition. It can not only increase overall profit level of the whole supply chain but also individual profit level of each company."
601f23915ca6b540dc38a0f8,https://www.mendeley.com/catalogue/72357ad6-a8b4-3368-b4f3-8d4dc75f5227,Sustainable agri-food supply chain performance measurement model for GMO and Non-GMO using data envelopment analysis method,Applied Sciences (Switzerland) (2019) 9(6),10.3390/app9061199,"[""Saputri V"",""Sutopo W"",""Hisjam M"",""et al.See more""]","[""Adjusted profit"",""Agri-food supply chain management"",""DEA"",""Genetically modified organism"",""Performance measurement"",""Sustainability""]","The increase in food demand in Indonesia is one of the consequences of the imbalance between population growth and declining food products. One of alternative technologies that can be used in plant breeding programs to increase agricultural production, in order to meet food demands, is genetically modified organism (GMO) technology. This technology presents a lot of pros and cons among the public-related impacts that will be accepted by consumers. The purpose of this study was to determine the level of sustainability between GMO and non-GMO foods. The performance measurement model for GMO and non-GMO foods was considered according to the seven issues of sustainability that represented environmental, social, and economic aspects. The assessment method was conducted by using Adjusted Profit (AP) with Total Price Recovery (TPR) indicators and Total Factor Productivity (TFP) by utilizing the Data Envelopment Analysis (DEA) Method. Assessments made on each supply chain component included agriculture, processing, and transport to wholesalers/retailers. This study used numerical examples of rice production in Indonesia. The research results found that the performance of non-GMO rice chain is better than GMO rice. It indicates that non-GMO rice is more sustainable. The results show that the proposed model can be applied to measure the sustainability of GMO and Non-GMO agri-food supply chain performance."
601f23b75ca6b540dc38a0f9,https://www.mendeley.com/catalogue/34011f6a-5371-3fd5-97cb-c059dd785bf0,Supply chain contracts under new product development uncertainty,Sustainability (Switzerland) (2019) 11(23),10.3390/su11236858,"[""Hong J"",""Lee P"",""""]","[""Cooperative relationship"",""Development capability"",""New product development"",""Supply chain contracts"",""Technology uncertainty""]","New product development has been serving as a growth engine for companies; given this background, the innovation of suppliers that possess new technologies for new products has been a significant subject for manufacturers, particularly in high-tech industries. However, the technology uncertainty associated with the supplier's development capability may become a considerable obstacle to new product development projects. In this paper, we further develop an analytical model that has been widely applied in the economics literature and examine two representative supply chain contracts, a revenue-sharing contract and a cost-sharing contract, for new product development through upstream innovation under technology uncertainty. We confirm that the supplier's development capability has a significant impact on contract feasibility. The revenue-sharing contract helps to attain a higher new product quality level and profit for the supply chain. Furthermore, we explore the relationship between a manufacturer and a supplier concerning the performance of the new product development project. Adopting a Nash bargaining model, we analyze the two supply chain contracts under a cooperative relationship in which the manufacturer and supplier cooperatively determine the sharing portion of the revenue or cost. For both contracts, compared with the unilateral relationship, the cooperative relationship leads to a lower manufacturer profit, but a higher new product quality and a higher supply chain profit."
601f23dc5ca6b540dc38a0fa,https://www.mendeley.com/catalogue/8b75a65e-08a5-3dce-b912-36e3708329ba,DIGITAL INNOVATION IN SUPPLY CHAIN MANAGEMENT.,CYFROWE INNOWACJE W ZARZĄDZANIU ŁAŃCUCHEM DOSTAW. (2019) (551) 202-214,18993192,"[""Nowicka K"",""""]","[""Construction materials"",""Digital technology"",""Supply chain management"",""Supply chains"",""Technological innovations"",""cyfrowa transformacja łańcuchów dostaw"",""cyfrowy łańcuch dostaw"",""digital innovation"",""digital supply chain"",""digital transformation of supply chains"",""innowacje cyfrowe""]","Digital innovations result from the implemented digital technologies and a combination of their properties. They can form the basis for building digital supply chains (networks) that are a new stage in their evolution. The article explains the concept of digital innovation and highlights the place of technology in supply chain management. The goal of the article is to present the results of research carried out using the CATI method among supply chain managers using digital technologies. The most important changes resulting from the application of these technologies include not only the increase in the level of process automation, but also the extension of distribution with a new sales channel, as well as the possibility of simultaneous communication with several partners and access to information related to logistics activities, i.e. free space in warehouses and planned freight routes. Such effects give the potential to improve the competitive position and constitute a premise for the further development of the digital transformation of supply chains. In this process, however, not only are the costs of the implemented technologies important (indicated as the main barrier to their implementation), but also the competences enabling the identification of digital innovations that best respond to the needs of supply chain management. (English) [ABSTRACT FROM AUTHOR]"
601f24025ca6b540dc38a0fb,https://www.mendeley.com/catalogue/d3877a9f-9ca9-3fde-b674-7298017a4a2d,Wisdom from Arabian networks: a review and theory of regional supply chain management,Production Planning and Control (2020) 1-17,10.1080/09537287.2020.1796144,"[""Durugbo C"",""Amoudi O"",""Al-Balushi Z"",""et al.See more""]","[""Gulf Cooperation Council"",""Middle East"",""Supply chain management"",""competitive priorities"",""complexity"",""orientation"",""regional supply chains"",""uncertainty""]","The purpose of this article is to present a systematic review of the supply chain management (SCM) research on the Gulf Cooperation Council (GCC) countries of Bahrain, Kuwait, Oman, Qatar, the United Arab Emirates and Saudi Arabia. Using 75 journal articles from high quality SCM-related publication outlets, the review finds three main SCM complexities of managing supply chain uncertainty: (i) strategically selecting and integrating network resources, (ii) reliably contracting and delivering high-quality solutions, and (iii) cost-effectively controlling and financing operational expansions. The review also finds that managers configure supply chains involving GCC countries with emphasis on ‘productivity–efficiency’, ‘relationship-building’, ‘technology-enabling’, ‘environmental-consciousness’, and ‘conformance-improvement’ orientations. These orientations represent the different themes for competitiveness at chain–chain levels. With insights from the review, the article develops foundations for an orientation theory, a culturation theory and an organic view of supply chains. The article also discusses prospects for future regional SCM research."
601f24275ca6b540dc38a0fc,https://www.mendeley.com/catalogue/2b856c29-365c-3e86-adfc-a7008cc62441,Key technologies for establishment agricultural products and food quality safety traceability systems,Nongye Jixie Xuebao/Transactions of the Chinese Society for Agricultural Machinery (2014) 45(11) 212-222,10.6041/j.issn.1000-1298.2014.11.033,"[""Yang X"",""Qian J"",""Sun C"",""et al.See more""]","[""Agricultural products"",""Food"",""Quality safety"",""Technology system"",""Traceability""]","Traceability systems gain more attention in worldwide as an effective method for controlling agricultural products and food quality safety. The concepts of traceable and traceability system were discriminated. Key technologies for establishment traceability systems, such as coding and identification, real-time record keeping in the supply chain, intelligent decision making and early warning and data exchange and query, were summarized. Combined IOT (internet of things) technology, the technology framework of traceability system including one kernel, two axes and three chains was constructed. One kernel means to implement the goal of agricultural products and food quality safety traceability. Two axes are the supply chain from farm to table as the horizontal axe and the IOT technologies from information sensing, information transmission to intelligent decision as the vertical axe. Three chains include products chain for supply lifecycle, service chain for supply chain actors and technology chain for IOT. Furthermore, the urgent problems for implement the traceability system were put forward, which included unified encoding, low cost and quick information collection equipment, application system with intelligent decision model and collaborative traceability platform."
601f245c5ca6b540dc38a0fd,https://www.mendeley.com/catalogue/ddba8a73-eff8-31c2-971a-2cc57cf04eca,Business Strategies of Discount Retailers: A Comparative Study of Target Corporation and Costco Wholesale Corporation,"International Journal of Research in Management, Economics and Commerce (2016) 6(6) 27-40",false,"[""Alshakhoori N"",""Alkenaizi A"",""Ebrahim N"",""et al.See more""]","[""business model"",""discount retailers"",""environmental analysis"",""innovation"",""strategy""]","The purpose of this study is to identify and compare the Business strategies and Business models adopted by two big discount retailers in the United States which are Target Corporation (""Target"") and Costco Wholesale Corporation (""Costco""). The study also examines the characteristic of the competitive environment in which both companies operate in. The SWOT analysis shows that the discount retail industry is highly competitive and is affected by key strategic factors as Technology improvement, innovation in product design and promotion, employee welfare, internet, multi-channel distribution and communication. Target follows an Integrated Cost Leadership and Differentiation strategy expressed in its promise of ""Expect More, Pay Less"". It provides high quality, trend-forward merchandize with lower margin. Target achieves its strategies with core co mpetencies and resource such as superior guest experience, corporate culture, systems, strong supply chain, technology infrastructure, innovation, and disciplined management approaches. On the other hand, Costco adopts a Cost Leadership strategy. It uses economies of scale to buy in bulk at low cost and pass the discount to the customer. Costco achieves its strategy with core resource and competencies that include efficient supply chain management, pleasant shopping experience, strong bargaining power, motivated highly paid employees."
