_id,url,title,publihser,doc_id,authors,keywords,abstract
6021cdba53c95f48a173e6c6,https://www.mendeley.com/catalogue/089a73e5-c25e-30cd-9f52-468a4e36d461,Supply Chain Management: An International Journal E-procurement and supply chain performance,Supply Chain Management: An International Journal Benchmarking: An International Journal Iss An International Journal International Journal of Physical Distribution &amp Logistics Management (2013) 18(3) 34-51,false,"[""Chang H"",""Tsai Y"",""Hsu C"",""""]","[""E-procurement"",""Information sharing"",""Interviews"",""Partner relationships"",""Supply chain integration"",""Supply chain management"",""Supply chain performance"",""Survey"",""Taiwan Paper type Research paper""]","Access to this document was granted through an Emerald subscription provided by emerald-srm:434496 [] For Authors If you would like to write for this, or any other Emerald publication, then please use our Emerald for Authors service information about how to choose which publication to write for and submission guidelines are available for all. Please visit www.emeraldinsight.com/authors for more information. About Emerald www.emeraldinsight.com Emerald is a global publisher linking research and practice to the benefit of society. The company manages a portfolio of more than 290 journals and over 2,350 books and book series volumes, as well as providing an extensive range of online products and additional customer resources and services. Emerald is both COUNTER 4 and TRANSFER compliant. The organization is a partner of the Committee on Publication Ethics (COPE) and also works with Portico and the LOCKSS initiative for digital archive preservation. Abstract Purpose – The aim of this study is to discuss the relationship between e-procurement and supply chain performance. Design/methodology/approach – Both interviews with practicing managers and an empirical study were conducted in the current study. Interviews with four practicing managers were conducted to gather the practical insights of the theoretical framework. Empirical data were collected from 108 Taiwanese enterprises. Findings – The paper found that partner relationships, information sharing, and supply chain integration can represent the processes through which e-procurement contributes to supply chain performance. Supply chain integration has the highest standardized total effect on supply chain performance. Research limitations/implications – Future studies could more systematically analyze the relationships among e-procurement, supply chain integration and supply chain performance. Cross-level analysis is also worthy of investigation when considering the influence of technology-usage characteristics. Practical implications – Compared to partner relationships and information sharing, supply chain integration has more influences on supply chain performance. Therefore, this study suggests that a joint-learning practice can be implemented for properly managing supply chains (e.g. know-how collaboration, mutual competency creation). Originality/value – This paper contributes to the literature by proposing and testing the influences of partner relationships, information sharing, and supply chain integration. This allows a strategic viewpoint when implementing e-procurement systems intended to improve supply chain performance."
6021cddf53c95f48a173e6c7,https://www.mendeley.com/catalogue/1d1930c9-7173-3d67-bcdd-51c7e997424e,Role of additive manufacturing in medical application COVID-19 scenario: India case study,Journal of Manufacturing Systems (2020),10.1016/j.jmsy.2020.11.006,"[""Patel P"",""Gohil P"",""""]","[""Additive manufacturing"",""COVID-19"",""Government"",""India"",""Medical devices"",""Novel coronavirus"",""Supply chain"",""Traditional manufacturing""]","This paper reviews how the Additive Manufacturing (AM) industry played a key role in stopping the spread of the Coronavirus by providing customized parts on-demand quickly and locally, reducing waste and eliminating the need for an extensive manufacturer. The AM technology uses digital files for the production of crucial medical parts, which has been proven essential during the COVID-19 crisis. Going ahead, the 3D printable clinical model resources described here will probably be extended in various centralized model storehouses with new inventive open-source models. Government agencies, individuals, corporations and universities are working together to quickly development of various 3D-printed products especially when established supply chains are under distress, and supply cannot keep up with demand."
6021ce0553c95f48a173e6c8,https://www.mendeley.com/catalogue/5819d728-5050-3497-88b1-b68ec6594bcf,A pseudodifferential class AB DAC for low-power wireless transmitter,IEEE Transactions on Circuits and Systems I: Regular Papers (2009) 56(10) 2332-2340,10.1109/TCSI.2008.2012230,"[""Seo D"",""Mishra M"",""Sun B"",""et al.See more""]","[""Class AB DAC, code-dependent dc"",""Class a digital-to-analog converter DAC"",""DAC"",""Fully differential, low-power wireless transmitter"",""Pseudodifferential""]","A low spurious 12-bit 122.88-MS/s digital-to-analog converter (DAC) enabling a low-power wireless transmit (Tx) chain is proposed and demonstrated. Pseudodifferential class AB DACs are introduced, and the benefits of using them in wireless Tx paths are discussed. The major power savings are achieved in multistage baseband Tx filters and upconversion mixers by using code-dependent linearly scaled dc that is generated from class AB transmit DACs. A two-channel I/Q DAC core consumes 6 mA with a 1.3/2.2-V dual supply. The 0.18-mm2 I/Q DAC core fabricated in a 65-nm digital CMOS process, along with a highly integrated digital baseband processor and radio frequency transceiver, achieves a 73-dB spurious free dynamic range, 61-dB signal-to-noise-plus-distortion ratio, and -70-dB total harmonic distortion for a 990-kHz sinusoid at a 122.88-MS/s sample rate. © 2009 IEEE."
6021ce6653c95f48a173e6c9,https://www.mendeley.com/catalogue/760e15b2-fa44-37df-aa17-9d3e76da44a8,"Strategic information systems: concepts, methodologies, tools, and applications",false,false,[],[],"Chapter 1.1. The Nature of Strategic Intelligence, Current Practice and 1 Mark Xu, University of Portsmouth, UK Roland Kaye, University of East Anglia, UK Chapter 1.2. Strategic Alignment Between Business and Information 20 Fernando José Barbin Laurindo, University of São Paolo, Brazil Marly Monteiro de Carvalho, University of São Paolo, Brazil Tamio Shimizu, University of São Paolo, Brazil Chapter 1.3. The Interplay of Strategic Management and Information 29 Zaiyong Tang, Louisiana Tech University, USA Bruce Walters, Louisiana Tech University, USA Chapter 1.4. Enterprise Systems Strategic Alignment and Business 42 Euripidis Loukis, University of the Aegean, Greece Ioakim Sapounas, University of the Aegean, Greece Konstantinos Aivalis, ICAP, Greece Chapter 1.5. Behavioral Factors and Information Technology Infrastructure Considerations in Strategic Alliance 59 Purnendu Mandal, Lamar University, USA Chapter 1.6. Developing and Analyzing Core Competencies for Alignment with Strategy.................. 71 Keith Sawyer, Alpha Omega International, UK John Gammack, Griffith University, Australia Chapter 1.7. Strategic Alliances of Information Technology Among Channel Members..................... 84 H. Y. Sonya Hsu, Southern Illinois University, USA Stephen C. Shih, Southern Illinois University, USA Chapter 1.8. Strategic Positioning and Resource-Based Thinking: Cutting Through the Haze of Punditry to Understand Factors Behind Sustainable, Successful Internet Businesses..... 102 John Gallaugher, Boston College, USA Chapter 1.9. Decision Support 114 John Wang, Montclair State University, USA David J. Radosevich, Montclair State University, USA Chapter 1.10. Decision Support Systems and Decision-Making 122 Udo Richard Averweg, eThekwini Municipality and University of KwaZulu-Natal, South Africa Chapter 1.11. Evaluation of Decision-Making Support 131 Gloria E. Phillips-Wren, Loyola College in Maryland, USA Manuel Mora, Autonomous University of Aguascalientes, Mexico Guisseppi Forgionne, University of Maryland, Baltimore County, USA Chapter 1.12. Interactive, Flexible, and Adaptable Decision Support 141 John Wang, Montclair State University, USA James Yao, Montclair State University, USA Jeffrey Hsu, Fairleigh Dickinson University, USA Chapter 1.13. The Evaluation of Decision-Making Support Systems 149 Giusseppi Forgionne, University of Maryland, Baltimore County, USA Stephen Russell, University of Maryland, Baltimore County, USA Chapter 1.14. Computer-Supported Collaborative Work and Learning: A Meta-Analytic Examination of Key Moderators in Experimental GSS 161 John Lim, National University of Singapore, Singapore Yin Ping Yang, National University of Singapore, Singapore Yingqin Zhong, National University of Singapore, Singapore Chapter 1.15. Supply Chain Information Systems and Decision 194 Liam Doyle, Waterford Institute of Technology, Ireland Chapter 1.16. Strategic Decision Making in Global Supply 204 Ozlem Arisoy, University of Pittsburgh, USA Bopaya Bidanda, University of Pittsburgh, USA Chapter 1.17. Leveraging Supply Chain Management in the Digital 213 Mahesh S. Raisinghani, TWU School of Management, USA Chapter 1.18. A Relative Comparison of Leading Supply Chain Management Software 220 Zhongxian Wang, Montclair State University, USA Ruiliang Yan, Indiana University Northwest, USA Kimberly Hollister, Montclair State University, USA Ruben Xing, Montclair State University, USA Chapter 1.19. Negotiation, Trust, and Experience Management in E-Supply 236 Gavin Finnie, Bond University, Australia Zhaohao Sun, Heibei Normal University, China Chapter 1.20. Using SA for SAM Applications and Design: A Study of the Supply Chain Management 258 Mahesh Sarma, Miami University, USA David C. Yen, Miami University, USA Chapter 1.21. Supply Chain Risk Management: Literature Review and Future Research.................. 280 Iwan Vanany, Sepuluh Nopember Institute of Technology (ITS), Indonesia Suhaiza Zailani, Universiti Sains, Malaysia Nyoman Pujawan, Sepuluh Nopember Institute of Technology (ITS), Indonesia Chapter 1.22. Implementing Supply Chain Management in the New Era: A Replenishment Framework for the Supply Chain Operation Reference 298 William Y. C. Wang, University of South Australia, Australia Michael S. H. Heng, Universitas 21 Global, Singapore Patrick Y. K. Chau, The University of Hong Kong, Hong Kong Chapter 1.23. Information Systems, Software Engineering, and Systems Thinking: Challenges and 315 Doncho Petkov, Eastern Connecticut State University, USA Denis Edgar-Nevill, Canterbury Christ Church University, UK Raymond Madachy, University of Southern California, USA Rory OConnor, Dublin City University, Ireland Chapter 1.24. Software Engineering and the Systems Approach: A Conversation with Barry 333 Jo Ann Lane, University of Southern California Center for Systems and Software Engineering, USA Doncho Petkov, Eastern Connecticut State University, USA Manuel Mora, Autonomous University of Aguascalientes, Mexico Chapter 1.25. Information and Knowledge Perspectives in Systems Engineering and Management for Innovation and Productivity Through Enterprise Resource Planning............... 338 Stephen V. Stephenson, Dell Computer Corporation, USA Andrew P. Sage, George Mason University, USA Chapter 1.26. The Role of Systems Engineering in the Development of Information Systems.......... 369 Miroljub Kljajiæ, University of Maribor, Slovenia John V. Farr, Stevens Institute of Technology, USA Chapter 1.27. Enterprise Resource Planning Systems in a Global 382 Paul Hawking, Victoria University, Australia Chapter 1.28. The Integrated Enterprise Life Cycle: Enterprise Architecture, Investment Management, and System 397 Frank J. Armour, Armour IT LLC, USA Chris Emery, U.S. Architect of Capitol, USA Jonathan Houk, U.S. Architect of Capitol, USA Stephen H. Kaisler, SET Associates, USA John S. Kirk, U.S. National Science Foundation, USA Section II. Development and Design Methodologies This section provides in-depth coverage of conceptual architectures, frameworks and methodologies related to the design and implementation of strategic information systems. Throughout these contributions, research fundamentals in the discipline are presented and discussed. From broad examinations to specific discussions on particular frameworks and infrastructures, the research found within this section spans the discipline while also offering detailed, specific discussions. Basic designs, as well as abstract developments, are explained within these chapters, and frameworks for designing successful management information systems, data warehouses, and decision support systems are discussed. Chapter 2.1. Strategic Technology Engineering 414 Tony C. Shan, IBM, USA Winnie W. Hua, CTS Inc., USA Chapter 2.2. A Technology-Focused Framework for Integrating Knowledge Management into Strategic Innovation 435 Marc Henselewski, Deloitte Consulting GmbH, Germany Stefan Smolnik, European Business School, Germany Gerold Riempp, European Business School, Germany Chapter 2.3. A Strategic Framework for City Marketing: The SSRM 458 Barry Mishra, University of California, USA Erik Rolland, University of California, USA Chapter 2.4. Dynamics in IS Development: A Multi-Method Experiment to Measure the Effects of Disruptions during the Development 471 Peter Otto, Union Graduate College, USA Salvatore Belardo, University of Albany, USA Chapter 2.5. Design Science: A Case Study in Information Systems Re-Engineering........................ 490 Raul Valverde, Concordia University, Canada Mark Toleman, University of Southern Queensland, Australia Aileen Cater-Steel, University of Southern Queensland, Australia Chapter 2.6. Improving IT-Enabled Sense and Respond Capabilities: An Application of Business Activity Monitoring at Southern International 504 Richard Welke, Georgia State University, USA Gabriel Cavalheiro, Ernst & Young, NL Ajantha Dahanayake, Georgia College & State University, USA Chapter 2.7. A Model for IT Service 520 Neil McBride, De Montfort University, UK Chapter 2.8. Perspectives of IT-Service Quality Management: A Co"
6021ce8c53c95f48a173e6ca,https://www.mendeley.com/catalogue/c576a797-04ad-39a7-9eb8-5c554bdc6e2c,Digital innovation hubs as a tool for boosting biomass valorisation in regional bioeconomies: Andalusian and South-East Irish case studies,"Journal of Open Innovation: Technology, Market, and Complexity (2020) 6(4) 1-26",10.3390/joitmc6040115,"[""Aragonés M"",""Nieto G"",""Fajardo M"",""et al.See more""]","[""Bioeconomy"",""Bioresources"",""ICT"",""Regional development"",""Stakeholder"",""Supply chain""]","Regional bioeconomy development is directly linked to the availability and access to bioresources. Therefore, it is necessary to trigger opportunities for information and communications technologies (ICTs), the Internet of things (IoT) and Industry 4.0 solutions to increase the efficiency of high potential value biomass supply chains, improving this way the accessibility of bioresources. This study aims to present the results achieved through the development of Digital Innovation Hubs (DIHs) as a tool able to boost biomass valorisation, reshaping regional bioeconomy. The objective was to shape these DIHs and assess how stakeholders could be engaged and benefit from such initiatives. This has been attained through the design and implementation of DIHs in two case-study regions, Andalusia (Spain) and south-east Ireland (Ireland). The approaches and results for stakeholders’ engagement, barrier mitigation, DIH structure and activities are presented. So far, more than 100 stakeholders have been engaged, more than 50 business opportunities have been promoted and a set of support services and events have been carried out. Main lessons learned are (1) about the relevance of understanding the needs of stakeholders, (2) impact is bigger when relevant regional industries (rather than academia/technology providers) discuss the technologies they have integrated and how these have improved efficiency or added value to their processes, and (3) about the importance of the communication plan and a well-formed DIH service definition."
6021cec053c95f48a173e6cb,https://www.mendeley.com/catalogue/86682dbf-e3e5-3fa3-a534-61e1611a7b56,Supply Chain Management: An International Journal Approaches to managing global sourcing risk,Supply Chain Management: An International Journal An International Journal Iss Supply Chain Management An International Journal Iss International Journal of Physical Distribution &amp Logistics Management (2011) 1643(3) 67-81,false,"[""Christopher M"",""Mena C"",""Khan O"",""et al.See more""]","[""Globalization"",""Risk analysis"",""Risk management""]","Access to this document was granted through an Emerald subscription provided by 434496 [] For Authors If you would like to write for this, or any other Emerald publication, then please use our Emerald for Authors service information about how to choose which publication to write for and submission guidelines are available for all. Please visit www.emeraldinsight.com/authors for more information. About Emerald www.emeraldinsight.com Emerald is a global publisher linking research and practice to the benefit of society. The company manages a portfolio of more than 290 journals and over 2,350 books and book series volumes, as well as providing an extensive range of online products and additional customer resources and services. Emerald is both COUNTER 4 and TRANSFER compliant. The organization is a partner of the Committee on Publication Ethics (COPE) and also works with Portico and the LOCKSS initiative for digital archive preservation. Abstract Purpose – Global sourcing can bring many benefits to organisations, but it can also expose them to a number of risks. The purpose of this study is to understand how managers assess global sourcing risks across the entire supply chain and what actions they take to mitigate those risks. Design/methodology/approach – A multiple case study approach was used, involving 15 cases in seven different industries. Each case consisted of interviews with managers directly involved in the global sourcing decision, supported by documentary evidence. A cross-case analysis was conducted to analyse patterns across different industries. Findings – The study revealed that most companies do not have a structured supply chain risk management and mitigation system. Nevertheless they do use a number of informal approaches to cope with risk. The paper proposes that a multidisciplinary approach is required when dealing with global sourcing risks. It presents a classification of risks covering four categories: supply risk, process and control risks, environmental and sustainability risks, and demand risks. Originality/value – The paper addresses a research gap concerning managers' approaches to assessing and mitigating supply chain risk in a global context. In this context, this study proposes a new categorisation for global sourcing risks and offers a characterisation of global sourcing risk mitigation strategies applicable to different industries."
6021cef353c95f48a173e6cc,https://www.mendeley.com/catalogue/b9bc2a3f-f6a9-3c91-a27b-345a1f473cff,Supply Chain Management: An International Journal Developing lean and agile health care supply chains,Karen Spens Supply Chain Management: An International Journal (2011) 16 176-183,false,"[""Aronsson H"",""Abrahamsson M"",""Spens K"",""""]","[""Agile production"",""Health care"",""Health services sector Paper type Research paper"",""Lean production"",""Supply chain management""]","Emerald publication, then please use our Emerald for Authors service. Information about how to choose which publication to write for and submission guidelines are available for all. Please visit www.emeraldinsight.com/authors for more information. About Emerald www.emeraldinsight.com With over forty years' experience, Emerald Group Publishing is a leading independent publisher of global research with impact in business, society, public policy and education. In total, Emerald publishes over 275 journals and more than 130 book series, as well as an extensive range of online products and services. Emerald is both COUNTER 3 and TRANSFER compliant. The organization is a partner of the Committee on Publication Ethics (COPE) and also works with Portico and the LOCKSS initiative for digital archive preservation. Abstract Purpose – The objective of this exploratory paper is to find out what is important to consider when developing a supply chain in health care, what is required in order to establish a supply chain orientation and how lean and agile can be used as process strategies in order to improve supply chain performance. Design/methodology/approach – In order to build an empirical framework for using both lean and agile strategies in health care supply chain management illustrative examples are provided from a Swedish health care setting describing the patient flow and planning processes. Findings – Supply chain management has potential to work well as a philosophy for patient flow in the health care sector. However, it should not only be about the use of the concept of lean in health care, as in fact is the case in practice today. It is rather about organizing for quick response and flexibility in a hybrid strategy through combining lean and agile process strategies. This can only be done if a systems approach is applied together with a strategic orientation, where cooperative efforts by the supply chain members should synchronize and converge operational as well as strategic capabilities into a unified whole. Practical implications – The analysis in the paper underlines the importance of focusing on both agility and leanness combined. Hospitals or health care systems that introduce such an approach, as opposed to only relying on lean strategies, could gain both competitive advantages and improved performance. Originality/value – In health care, even more so than in the manufacturing industry, containment of costs without sacrificing quality is important. This paper applies SCM techniques, tools and concepts that have not been used previously for patient flow in a health care setting, combining lean and agile in one and the same analysis."
6021cf1953c95f48a173e6cd,https://www.mendeley.com/catalogue/d9b026e3-fdfb-3cfa-809f-7cea95d8b471,Design of food digital ID and its application in electronic receipt of wine logistics,Nongye Gongcheng Xuebao/Transactions of the Chinese Society of Agricultural Engineering (2013) 29(10) 262-268,10.3969/j.issn.1002-6819.2013.10.035,"[""Luo A"",""Yi B"",""Shen C"",""""]","[""Electronic receipt of wine logistics"",""Food digital ID"",""Food products"",""Information management"",""Quality assurance"",""Secure authentication protocol""]","Food quality traceability system is of great significance for ensuring food safety. A reliable traceability system based on radio frequency identification devices (RFID) is proposed in this paper. Specific requirements of the food digital ID are analyzed, and six requirements of communications security, system availability, data authenticity, information privacy, data authority, traceability are listed. An asymmetric encryption algorithm NTRU and a digital signature algorithm based on NTRU are developed to design secure authentication protocol and food digital ID. Firstly the public key, private key and digital certificate of all nodes in the supply chain are issued by a trusted third-party certification authority, correspondingly the RFID tag's ID of the node is recorded and the encrypted product information is written to the RFID tag, thus creating a digital ID. Then the certification process among the nodes using the digital ID is demonstrated in detail. The node's reader generates a random number R and Q, and transmits to tags, where Q is the encrypted data with result of XOR operation of R and reader's serial number K using its private key by NTRU. After receiving the Q and R, the tags decrypt and calculate K with a corresponding reader's public key. If the K is one of the reader's serial number stored in RFID tag, it is accepted to the next communication, otherwise is denied to the next communication. After successful authentication, the tag calculates M and transmits to reader, where M is the encrypted data with result of XOR operation of R and tag's ID using the reader's public key by NTRU. After received the M, the reader decrypts and calculates tag's ID with its private key. If the tag's ID is one of the tag's ID stored in reader, the reader accepts the next communication, otherwise denies the next communication. Through these steps, the reader and the tag establish a trusted channel to read or write. Finally, the security is discussed and well fit with the safety requirements of the food digital ID, thus the food digital ID is accomplished. With secure authentication protocol, electronic receipt of wine logistics using the food digital ID is achieved. With the electronic receipt of wine logistics, the four roles of manufacturers, sales, consumers, certification centers are designed, the four procedures of registration and certification, information of manufacturer written to the tag, information of vendors written to the tag, consumers verification are developed. The application prototype system is built in wine logistics, fundamentally improving the security and reliability of wine logistics according to analysis of its security. Food digital ID and electronic receipt of wine logistics are proposed in this paper, the work will be of great interest for use in safe and reliable supervision and management for food quality."
6021cf3e53c95f48a173e6ce,https://www.mendeley.com/catalogue/ac1f20b5-a7f6-3573-8a6c-23909f1cb69d,Issues in emerging home delivery operations,University of California Transportation Center (2004) 2(2) 1-13,0308-518X,"[""Park M"",""Regan A"",""""]","[""travel behavior"",""trucking operations"",""urban freight transportation""]","Despite the recent economic downturn, electronic commerce (e-commerce) continues to show strong growth. According to the U.S. Census Bureau, e-commerce retail sales for 2002 reached at $45.6 billion, an increase of 26.9% from 2001, while total retail sales increased 3.1% during the same period. Although e-commerce sales account for only 1.4% of total sales, the digital economy continues to grow, albeit at a slower pace than earlier predicted. The logistical requirements of e-commerce goods may stimulate greater complexity in supply chain management and potentially cause higher costs in carrier fleet operations. It is important to encourage the development of a freight transportation system that will support the steady growth of e-commerce, while avoiding the possible negative effects from the changes in freight transportation. Advances in home delivery have the potential to promote e-commerce as well as to create sustainable urban freight transportation systems. The logistical challenges of home delivery are discussed and potential solution strategies for the issues that will lead to more efficient and reliable home delivery systems are presented in this paper."
6021cf6353c95f48a173e6cf,https://www.mendeley.com/catalogue/e8429e33-0c71-3f83-9cb7-1e6afaab255d,Patterns and measures of digitalisation in business unit communication,International Journal of Business Information Systems (2005) 1(1-2) 199-219,10.1504/IJBIS.2005.007407,"[""Tyrväinen P"",""Kilpeläinen T"",""Järvenpää M"",""""]","[""Business information systems"",""Communication patterns"",""Digitalisation"",""Genres of organisational communication"",""Media selection"",""Requirements capture""]","Business information systems have radically transformed business processes with the emergence of new digital communication forms. However, employees still communicate verbally and on paper as well. This study analyses internal and external communication of three business units through an analysis of 60 to 150 communication genres in each. According to the results, 51% to 59% of internal stored communication was digital adding up to 52-58% when external communication was included. The degree of internal digitalisation correlated better with the outbound than with the inbound communication. In one case, a publication pattern dominated the communication. In another case, a digitalised supply chain pattern drove the digitalisation. In the third case, the internal verbal coordination and the publication pattern were both present. These results suggest that the dominating patterns have major impact on media selection in organisations and guide the digitalisation and emergence of new business information systems. Copyright © 2005 Inderscience Enterprises Ltd."
6021cf8853c95f48a173e6d0,https://www.mendeley.com/catalogue/578b269a-d487-3b7e-8538-019bd3400e2e,The Role of Electronic Commerce in improving Supply Chain Performance,Advances in Management (2012) 5(3) 7-10,74239198,"[""Jacques A"",""""]","[""COMPETITIVE advantage"",""E-commerce"",""ELECTRONIC commerce"",""Operations strategy"",""STRATEGIC planning"",""SUPPLY & demand"",""SUPPLY chains"",""Supply chain""]","in the electronic commerce era the winds of change are unavoidable in the SC (supply chain) domain and issues related to its architecture and design gain utmost and intensive treatment in organizations. Today, more than in the past, an effective, flexible and innovative supply chain contributes to strategic planning of a company, supports and enhances its profitability, competitive advantage and core competencies. in an era of unpredictability, supply chains must be fast and flexible in response, so that firms can be able to meet demand with supply. Time - based vigorous competition urges supply chains to be responsive and flexible. Following the above, it is important to survey the changes that have occurred in the SC in the digital commerce era; changes essential for supplying proper products, at the right quantity, to the right customers despite the djfficulty in predicting demands. [ABSTRACT FROM AUTHOR] Copyright of Advances in Management is the property of Advances in Management and its content may not be copied or emailed to multiple sites or posted to a listserv without the copyright holder's express written permission. However, users may print, download, or email articles for individual use. This abstract may be abridged. No warranty is given about the accuracy of the copy. Users should refer to the original published version of the material for the full abstract. (Copyright applies to all Abstracts.)"
6021cfbc53c95f48a173e6d1,https://www.mendeley.com/catalogue/9d2970cd-c239-3126-9ab0-3fefc2d7873c,Business Process Management Journal Structural mapping of public distribution system using multi-agent systems Structural mapping of public distribution system using multi-agent systems,Business Process Management Journal Business Process Management Journal Business Process Management Journal (2015) 21(5) 1066-1090,false,"[""Ambekar S"",""Kapoor R"",""Mehta P"",""""]","[""Food grain supply chain"",""Multi agent system Paper type Conceptual paper"",""Public distribution system""]","Access to this document was granted through an Emerald subscription provided by emerald-srm:456666 [] For Authors If you would like to write for this, or any other Emerald publication, then please use our Emerald for Authors service information about how to choose which publication to write for and submission guidelines are available for all. Please visit www.emeraldinsight.com/authors for more information. About Emerald www.emeraldinsight.com Emerald is a global publisher linking research and practice to the benefit of society. The company manages a portfolio of more than 290 journals and over 2,350 books and book series volumes, as well as providing an extensive range of online products and additional customer resources and services. Emerald is both COUNTER 4 and TRANSFER compliant. The organization is a partner of the Committee on Publication Ethics (COPE) and also works with Portico and the LOCKSS initiative for digital archive preservation. Abstract Purpose – The purpose of this paper is to develop a framework for mapping the Indian Public Distribution System (PDS) using multi-agent system (MAS). The entire PDS supply chain from purchase to the distribution is mapped in detail by integrating stages of PDS supply chain. Design/methodology/approach – Literature related to PDS, food grain supply chain (FGSC) and MAS is reviewed and critically assessed. Based on this a framework is proposed which will help in improving functioning of PDS. Findings – The PDS has many shortcomings arising from its complex structure and practices which are used to implement it. The authors propose an MAS to model it in which each entity will be modelled as an agent. The authors propose two stages of supply chain. First stage models the processes from procurement to storage of food grain and second stage model the distribution process. Practical implications – This paper will be of interest to the policy makers and decision makers involved in the PDS by providing the shortfalls in the system and also suggesting a method to model the PDS based on practices of food supply chains. Originality/value – This paper provides the decision makers in the PDS, a framework to model and assess the entire supply chain. This will help them in effective implementation of the PDS and also improve in the areas of concerns which are pointed the study."
6021cff053c95f48a173e6d2,https://www.mendeley.com/catalogue/392798c5-fe5d-3ca3-ab91-3ded411d2b59,Vision 2030 of Cloud Enterprise Resource Planning Systems (CERPS) in the Kingdom of Saudi Arabia,"Int'l Journal of Management Innovation Systems (2019) 4(1) 1",10.5296/ijmis.v4i1.14644,"[""AlGhazzawi N"",""Katooa N"",""""]",[],"Saudi businesses rely on effective data management to trade along their internal and external supply (value) chains and must continually monitor and upgrade legacy data systems. To understand these processes, this study explores the experiences of six diverse Saudi firms as case studies: an air transport data system, vertical integration of global firms' subsidiaries, a value chain system, and entrepreneurs taking advantage of cloud opportunities. Rather than following the literature in focusing on the decision making steps to upgrade organizational data-based resources, this research considers how the firms integrated cloud technologies with their existing or new business models. The case studies were conducted post-implementation of cloud data projects to qualitatively assess the expectations of owners and executives of firms from their initiatives.Overall, the findings were that firms' experiences when online resulted in better integration with upstream international suppliers, greater cost control, and adapted and new business model advantages. Of the cases, two retailers and an intermediary/retail stationer used their new cloud-based data resources by expanding to online sales platforms. The largest firm was able to use its industry leadership to develop online data integration with firms through its value chains. The remaining firms were more circumspect. The data infrastructure firm merely formed a cloud sibling company to enhance its core business. The airline's industry data provider moved all its clients to cloud services, and the wholesaler similarly agreed to contract with its value chain's digital provider.This paper is presented as an introduction including the purpose of the study, a short literature review, methodology, results, comparative analysis, and conclusions. There was insufficient opportunity to provide a detailed discussion placing the cases into previous findings, although this empirical study is focussed on cloud migration outcomes rather than change factors."
6021d02453c95f48a173e6d3,https://www.mendeley.com/catalogue/33522211-342d-3d6d-82ed-f2711d53a34f,Comparison of in-situ delay monitors for use in Adaptive Voltage Scaling,Advances in Radio Science (2012) 10 215-220,10.5194/ars-10-215-2012,"[""Pour Aryan N"",""Heiß L"",""Schmitt-Landsiedel D"",""et al.See more""]",[],"In Adaptive Voltage Scaling (AVS) the supply voltage of digital circuits is tuned according to the circuit's actual operating condition, which enables dynamic compensation to PVTA variations. By exploiting the excessive safety margins added in state-of-the-art worst-case designs considerable power saving is achieved. In our approach, the operating condition of the circuit is monitored by in-situ delay monitors. This paper presents different designs to implement the in-situ delay monitors capable of detecting late but still non-erroneous transitions, called Pre-Errors. The developed Pre-Error monitors are integrated in a 16 bit multiplier test circuit and the resulting Pre-Error AVS system is modeled by a Markov chain in order to determine the power saving potential of each Pre-Error detection approach. © 2012 Author(s)."
6021d05853c95f48a173e6d4,https://www.mendeley.com/catalogue/5116b4b5-7587-3deb-ab22-c0ed8bbc2593,Bluetooth Based Home Automation System Using Cell Phone Bluetooth Based Home Automation System,"International Journal of Mechanical, Aerospace, Industrial, Mechatronic and Manufacturing Engineering (2014) 8(1) 37-44",false,"[""Keller M"",""Rosenberg M"",""Brettel M"",""et al.See more""]","[""0"",""52072 aachen"",""brettel"",""chairholder"",""de"",""e-mail"",""industry 4"",""is with the aachen"",""kackertstraße 7"",""malte brettel"",""mass customization"",""networks"",""production"",""rwth"",""rwth-aachen"",""university"",""virtual process-chain"",""win""]","—The German manufacturing industry has to withstand an increasing global competition on product quality and production costs. As labor costs are high, several industries have suffered severely under the relocation of production facilities towards aspiring countries, which have managed to close the productivity and quality gap substantially. Established manufacturing companies have recognized that customers are not willing to pay large price premiums for incremental quality improvements. As a consequence, many companies from the German manufacturing industry adjust their production focusing on customized products and fast time to market. Leveraging the advantages of novel production strategies such as Agile Manufacturing and Mass Customization, manufacturing companies transform into integrated networks, in which companies unite their core competencies. Hereby, virtualization of the process-and supply-chain ensures smooth inter-company operations providing real-time access to relevant product and production information for all participating entities. Boundaries of companies deteriorate, as autonomous systems exchange data, gained by embedded systems throughout the entire value chain. By including Cyber-Physical-Systems, advanced communication between machines is tantamount to their dialogue with humans. The increasing utilization of information and communication technology allows digital engineering of products and production processes alike. Modular simulation and modeling techniques allow decentralized units to flexibly alter products and thereby enable rapid product innovation. The present article describes the developments of Industry 4.0 within the literature and reviews the associated research streams. Hereby, we analyze eight scientific journals with regards to the following research fields: Individualized production, end-to-end engineering in a virtual process chain and production networks. We employ cluster analysis to assign sub-topics into the respective research field. To assess the practical implications, we conducted face-to-face interviews with managers from the industry as well as from the consulting business using a structured interview guideline. The results reveal reasons for the adaption and refusal of Industry 4.0 practices from a managerial point of view. Our findings contribute to the upcoming research stream of Industry 4.0 and support decision-makers to assess their need for transformation towards Industry 4.0 practices."
